reviewId,content,score,gender,location,date,Prob Pos: Conocer gente sin complicaciones,Prob Pos: Divertido conocer gente,"Prob Pos: Fácil de usar, modo free",Prob Pos: Para viajar,Cluster_asignado,City,Country,Grupo_Sentimiento,Nombre_Topico
f663af96-d1f7-4b92-960e-c13400dedd79,The best part is that it’s good for spontaneous connections. It makes it easy to keep using the app.,5,male,"Budapest, Hungary",2013-01-04,0.0627,0.0576,0.0629,0.8168,3,Budapest,Hungary,Positivo,Para hacer amigos
73fcfd12-da2e-40f2-81a4-30e18415113d,"In my experience, there’s always new content and profiles. It makes it easy to keep using the app.",5,female,"Rosario, Argentina",2016-01-18,0.0627,0.0576,0.0629,0.8168,3,Rosario,Argentina,Positivo,Para hacer amigos
bc66be11-e863-4d56-a107-fa0b431fd1a1,"So far, i like that it doesn’t require long profiles. That’s something I appreciate.",5,female,"Montevideo, Uruguay",2016-01-02,0.8586,0.042,0.046,0.0534,0,Montevideo,Uruguay,Positivo,Útil para viajar
d9356f95-7263-4ca1-944d-bac55ec563ee,I’ve noticed that there are always lots of people to swipe on. It keeps things simple.,5,male,"Toronto, Canada",2015-02-17,0.0457,0.5844,0.317,0.0529,1,Toronto,Canada,Positivo,Cara pero funciona
9222058c-d3d9-4950-92ce-0286cd20f77e,The best part is that it’s really quick and easy to use. It adds to the overall experience.,5,male,"Phoenix, United States",2014-10-19,0.0627,0.0579,0.0629,0.8165,3,Phoenix,United States,Positivo,Para hacer amigos
1b6342ec-1c33-4e0c-af2e-5688b8f70e2d,The best part is that i like how fast you can get matches. It makes the app enjoyable.,5,male,"Rabat, Morocco",2014-08-25,0.0627,0.0577,0.0629,0.8167,3,Rabat,Morocco,Positivo,Para hacer amigos
dda7aaba-90ef-4811-8e14-595698713752,"For me, i’ve met people easily while traveling. It definitely stands out.",5,male,"Vienna, Austria",2013-02-13,0.0627,0.0576,0.0629,0.8168,3,Vienna,Austria,Positivo,Para hacer amigos
454594f6-d7b5-4a91-9aab-cc599a91e555,What stands out is that you can meet people quickly without much effort. It definitely stands out.,5,male,"Bali, Indonesia",2013-12-25,0.0361,0.6738,0.036,0.254,1,Bali,Indonesia,Positivo,Cara pero funciona
1a27e820-bf11-4c53-aa5a-d00966474683,"Honestly, it’s good for spontaneous connections. It keeps things simple.",5,male,"Lima, Peru",2015-09-19,0.0458,0.042,0.3172,0.595,3,Lima,Peru,Positivo,Para hacer amigos
250a1b89-aebe-4381-8690-f2119c34630b,"In my experience, there’s always new content and profiles. It makes the app enjoyable.",5,female,"Adelaide, Australia",2016-08-18,0.0627,0.0577,0.0629,0.8167,3,Adelaide,Australia,Positivo,Para hacer amigos
398a8b17-6205-4990-91e6-c14e9747c13c,"Personally, i like that it doesn’t require long profiles. It makes it easy to keep using the app.",5,male,"Kuala Lumpur, Malaysia",2014-01-07,0.4352,0.0576,0.0629,0.4443,3,Kuala Lumpur,Malaysia,Positivo,Para hacer amigos
513fabeb-8a9f-49f2-83f2-4247ad41e87b,"In my experience, there are always lots of people to swipe on. It keeps things simple.",5,male,"Cairo, Egypt",2014-08-02,0.0627,0.4301,0.4353,0.0719,2,Cairo,Egypt,Positivo,Fácil de usar
8e8c3df4-d651-481b-88c6-ac5907698beb,One thing I like is that it’s really quick and easy to use. It makes it easy to keep using the app.,5,male,"São Paulo, Brazil",2015-10-04,0.0628,0.0577,0.0629,0.8166,3,São Paulo,Brazil,Positivo,Para hacer amigos
eaaf7605-a4f1-47ea-b51f-6ac61e7ca96f,I’ve noticed that i like how fast you can get matches. It works really well for me.,5,female,"Wellington, New Zealand",2016-02-20,0.0457,0.0422,0.0458,0.8663,3,Wellington,New Zealand,Positivo,Para hacer amigos
226b9ae1-0e00-42e4-aa2c-d0e38219320e,"Honestly, i’ve met people easily while traveling. It definitely stands out.",5,male,"Córdoba, Argentina",2015-06-21,0.0458,0.042,0.0458,0.8664,3,Córdoba,Argentina,Positivo,Para hacer amigos
ee1a2ef8-c3d1-44f1-ac8d-5ae7e41d17fa,"In my experience, you can meet people quickly without much effort. It works really well for me.",5,female,"Gold Coast, Australia",2016-03-19,0.0458,0.5852,0.0458,0.3232,1,Gold Coast,Australia,Positivo,Cara pero funciona
3a4d5ad7-7b52-4eda-ab54-db2e76b28535,What stands out is that it’s good for spontaneous connections. It makes the app enjoyable.,5,male,"Shanghai, China",2013-12-21,0.0457,0.3722,0.0458,0.5363,3,Shanghai,China,Positivo,Para hacer amigos
12b79cb9-f23e-4ca9-af0c-f53756e3a1f2,"Honestly, there’s always new content and profiles. It adds to the overall experience.",5,male,"Denver, United States",2015-03-02,0.0458,0.0421,0.0458,0.8663,3,Denver,United States,Positivo,Para hacer amigos
5e6df05d-8424-44c6-b1a6-61f8b11850a9,"For me, i like that it doesn’t require long profiles. It works really well for me.",5,male,"Munich, Germany",2013-04-24,0.8561,0.042,0.0458,0.0561,0,Munich,Germany,Positivo,Útil para viajar
59a9ece3-61a0-435b-83d6-87210c948465,"For me, there are always lots of people to swipe on. It definitely stands out.",5,male,"Alexandria, Egypt",2014-05-02,0.063,0.4302,0.0629,0.444,3,Alexandria,Egypt,Positivo,Para hacer amigos
8aa89cb1-e364-4bae-9a4d-fac9431db280,"For me, it’s really quick and easy to use. It works really well for me.",5,male,"Paris, France",2013-06-03,0.0628,0.0576,0.0629,0.8167,3,Paris,France,Positivo,Para hacer amigos
29091c8d-fbf1-4ec0-b645-8d7fd1b5d13f,I’d say i like how fast you can get matches. It keeps things simple.,5,male,"Osaka, Japan",2013-08-27,0.0628,0.8023,0.063,0.0719,1,Osaka,Japan,Positivo,Cara pero funciona
0e989390-df30-4b2a-b897-64fd89d75913,"Honestly, i’ve met people easily while traveling.",5,male,"Milan, Italy",2013-01-25,0.0458,0.042,0.0458,0.8664,3,Milan,Italy,Positivo,Para hacer amigos
e128ae40-7fe5-46fc-a0c4-1446ca1e4a29,I’ve noticed that the app feels very straightforward. It adds to the overall experience.,5,male,"Brussels, Belgium",2013-03-01,0.3168,0.5838,0.0458,0.0537,1,Brussels,Belgium,Positivo,Cara pero funciona
e1c3789a-b9ef-40d5-b0f2-c56af9645134,The best part is that you can meet people quickly without much effort. It works really well for me.,5,male,"Montreal, Canada",2015-04-01,0.0458,0.5852,0.0458,0.3232,1,Montreal,Canada,Positivo,Cara pero funciona
568ff439-4447-49d3-a422-82173306b0ed,"In my experience, it’s good for spontaneous connections. It makes the app enjoyable.",5,female,"Nadi, Fiji",2016-06-25,0.0627,0.0577,0.0629,0.8167,3,Nadi,Fiji,Positivo,Para hacer amigos
a349c274-6c0c-4754-b04f-bb70fb8f4c6b,"Personally, there’s always new content and profiles.",5,female,"Adelaide, Australia",2016-02-17,0.0627,0.0576,0.0629,0.8168,3,Adelaide,Australia,Positivo,Para hacer amigos
a3aaa345-8854-440d-a299-8490c76e8bbc,The best part is that i like that it doesn’t require long profiles. It keeps things simple.,5,male,"Jerusalem, Israel",2013-12-25,0.5886,0.042,0.317,0.0524,0,Jerusalem,Israel,Positivo,Útil para viajar
10d3e54a-1448-418e-9002-e7514c24f15e,"Honestly, there are always lots of people to swipe on. It adds to the overall experience.",5,male,"Mombasa, Kenya",2014-10-08,0.0459,0.4492,0.0458,0.4591,3,Mombasa,Kenya,Positivo,Para hacer amigos
ac538444-0116-45d9-95fd-96c76f5079c2,"Personally, it’s really quick and easy to use. It definitely stands out.",5,male,"Copenhagen, Denmark",2012-12-04,0.0458,0.042,0.0458,0.8665,3,Copenhagen,Denmark,Positivo,Para hacer amigos
d4459e9f-c7aa-4d02-8e00-3d6967487314,"In my experience, i like how fast you can get matches. It makes it easy to keep using the app.",5,male,"Valparaíso, Chile",2015-07-08,0.0627,0.0576,0.0629,0.8168,3,Valparaíso,Chile,Positivo,Para hacer amigos
37c8ca4f-0ebe-4f54-85c4-76ec510eb8fa,"Personally, it’s great for casual dating. It definitely stands out.",5,male,"Harare, Zimbabwe",2014-05-31,0.0458,0.042,0.0458,0.8665,3,Harare,Zimbabwe,Positivo,Para hacer amigos
df4db1ef-01ef-46c2-a5f4-f8f00b2d6c62,"So far, i’ve met people easily while traveling. It adds to the overall experience.",5,male,"Riyadh, Saudi Arabia",2014-01-06,0.036,0.0331,0.0361,0.8948,3,Riyadh,Saudi Arabia,Positivo,Para hacer amigos
bbc7ab53-9246-4605-831d-e6fb8e8be0fa,"In my experience, you can meet people quickly without much effort.",5,male,"Montevideo, Uruguay",2015-06-19,0.0627,0.8025,0.0629,0.0719,1,Montevideo,Uruguay,Positivo,Cara pero funciona
51467705-0661-424e-83db-14fea86ad12c,One thing I like is that it’s good for spontaneous connections. It adds to the overall experience.,5,male,"Bogotá, Colombia",2015-06-12,0.0457,0.0422,0.0458,0.8663,3,Bogotá,Colombia,Positivo,Para hacer amigos
968471ba-82e4-42f2-b711-f906ba5070b0,"For me, there’s always new content and profiles.",5,male,"Brasília, Brazil",2015-06-09,0.1,0.0918,0.1002,0.708,3,Brasília,Brazil,Positivo,Para hacer amigos
01b3a8b3-2e33-4357-87fa-52c4ead87d32,"Honestly, i like that it doesn’t require long profiles. That’s something I appreciate.",5,male,"Marrakesh, Morocco",2014-06-28,0.8584,0.042,0.0458,0.0538,0,Marrakesh,Morocco,Positivo,Útil para viajar
a29d7d50-99ca-4c4a-ab76-cb7457e7b8fc,"So far, there are always lots of people to swipe on. It definitely stands out.",5,female,"Asunción, Paraguay",2016-01-15,0.0459,0.3132,0.0459,0.5949,3,Asunción,Paraguay,Positivo,Para hacer amigos
fe741d07-184e-438d-a5b9-4ef6bd225fc9,"So far, it’s really quick and easy to use. It works really well for me.",5,male,"Chicago, United States",2014-12-03,0.0458,0.042,0.0459,0.8663,3,Chicago,United States,Positivo,Para hacer amigos
3c563072-c4b4-4849-829d-364246c4ab9e,I’d say i like how fast you can get matches.,5,male,"Valencia, Spain",2012-12-31,0.063,0.4294,0.0632,0.4444,3,Valencia,Spain,Positivo,Para hacer amigos
7809229d-b947-41f5-bdaa-185d34842638,I’ve noticed that it’s great for casual dating. It keeps things simple.,5,male,"Mexico City, Mexico",2015-03-12,0.0457,0.0423,0.3171,0.5949,3,Mexico City,Mexico,Positivo,Para hacer amigos
11cef3bc-91ef-4c90-9760-834f97a97f44,What stands out is that i’ve met people easily while traveling. That’s something I appreciate.,5,male,"Córdoba, Argentina",2015-08-02,0.036,0.46,0.036,0.468,3,Córdoba,Argentina,Positivo,Para hacer amigos
d27151c3-989b-439e-a066-5a7765f40e8b,"So far, you can meet people quickly without much effort. It makes it easy to keep using the app.",5,female,"Rosario, Argentina",2015-10-28,0.0361,0.4602,0.0361,0.4676,3,Rosario,Argentina,Positivo,Para hacer amigos
e112af82-5ba8-4234-a2a6-f45e6ac8267a,"Personally, it’s good for spontaneous connections. It definitely stands out.",5,male,"Toronto, Canada",2015-04-22,0.0458,0.042,0.0458,0.8665,3,Toronto,Canada,Positivo,Para hacer amigos
923ce863-42b7-4e99-b7b3-31d3a7501f76,"In my experience, there’s always new content and profiles. It makes it easy to keep using the app.",5,male,"Paris, France",2013-03-16,0.0627,0.0576,0.0629,0.8168,3,Paris,France,Positivo,Para hacer amigos
e0b488b0-e93d-4a8e-af57-28d635ca1bd9,"For me, i like that it doesn’t require long profiles. It adds to the overall experience.",5,male,"Singapore, Singapore",2013-11-25,0.5895,0.3104,0.0458,0.0544,0,Singapore,Singapore,Positivo,Útil para viajar
50b669ec-9686-4375-ac44-3b50ed060856,"Personally, there are always lots of people to swipe on. That’s something I appreciate.",5,male,"Hamburg, Germany",2013-01-14,0.0457,0.5851,0.0458,0.3234,1,Hamburg,Germany,Positivo,Cara pero funciona
af8c4008-e728-45a4-bfe6-be3a436690d5,"So far, it’s really quick and easy to use. It works really well for me.",5,male,"Kampala, Uganda",2014-03-06,0.0458,0.042,0.0459,0.8663,3,Kampala,Uganda,Positivo,Para hacer amigos
3e857646-fc99-4900-b89e-5debd51e8509,One thing I like is that i like how fast you can get matches. It keeps things simple.,5,male,"Vienna, Austria",2013-05-26,0.0629,0.7998,0.0629,0.0745,1,Vienna,Austria,Positivo,Cara pero funciona
3f6a3233-7f61-43b4-8564-b74a4cdfce42,I’d say it’s great for casual dating. It keeps things simple.,5,male,"Milan, Italy",2012-12-22,0.046,0.0427,0.5877,0.3237,2,Milan,Italy,Positivo,Fácil de usar
c3cd7c9e-72bd-4564-8426-e85000a9c4a6,I’ve noticed that i’ve met people easily while traveling. It definitely stands out.,5,male,"Marseille, France",2012-09-23,0.0457,0.0422,0.0458,0.8663,3,Marseille,France,Positivo,Para hacer amigos
23e9605d-de73-4b9f-9f23-1217aa0a84b9,The best part is that you can meet people quickly without much effort.,5,female,"Caracas, Venezuela",2015-10-27,0.0627,0.8025,0.0629,0.0719,1,Caracas,Venezuela,Positivo,Cara pero funciona
0cec45ce-9e40-4fd5-8e0d-246a011b08e5,"Honestly, it’s good for spontaneous connections. It works really well for me.",5,male,"Mumbai, India",2014-01-31,0.0458,0.042,0.0458,0.8664,3,Mumbai,India,Positivo,Para hacer amigos
30099af2-c03b-4096-8b2a-801aa8467d0c,"In my experience, there’s always new content and profiles. It definitely stands out.",5,male,"Nairobi, Kenya",2014-08-23,0.0628,0.0576,0.0629,0.8167,3,Nairobi,Kenya,Positivo,Para hacer amigos
dcab9d93-c755-4bc3-b142-e9f43b0eadad,"Honestly, i like that it doesn’t require long profiles. It definitely stands out.",5,male,"Zurich, Switzerland",2013-05-03,0.8876,0.033,0.036,0.0433,0,Zurich,Switzerland,Positivo,Útil para viajar
3c0254f6-109f-471c-816e-0fc950aebe68,I’ve noticed that there are always lots of people to swipe on. It keeps things simple.,5,male,"Lusaka, Zambia",2014-07-01,0.0457,0.5844,0.317,0.0529,1,Lusaka,Zambia,Positivo,Cara pero funciona
521c468c-b18a-4a56-873b-8013920b8670,What stands out is that it’s really quick and easy to use.,5,male,"Jacksonville, United States",2015-01-02,0.0627,0.4302,0.0629,0.4442,3,Jacksonville,United States,Positivo,Para hacer amigos
00d61abc-517b-4d37-ad66-f50a586d50b6,One thing I like is that i like how fast you can get matches. It makes the app enjoyable.,5,male,"Dar es Salaam, Tanzania",2014-03-21,0.0457,0.0421,0.0458,0.8664,3,Dar es Salaam,Tanzania,Positivo,Para hacer amigos
af3d07a4-0506-4036-b07b-197f9100c166,One thing I like is that it’s great for casual dating. That’s something I appreciate.,5,male,"Jakarta, Indonesia",2014-02-06,0.0457,0.3699,0.0458,0.5386,3,Jakarta,Indonesia,Positivo,Para hacer amigos
e25287b4-0d94-4e9b-a11b-7be94ef08b33,"For me, i’ve met people easily while traveling. It makes it easy to keep using the app.",5,male,"Hong Kong, China",2014-02-28,0.0457,0.042,0.0458,0.8665,3,Hong Kong,China,Positivo,Para hacer amigos
84feedf2-f2f0-4392-ab7c-7dba75657f0e,I’d say the app feels very straightforward. It definitely stands out.,5,male,"San Antonio, United States",2014-11-13,0.8571,0.0425,0.046,0.0544,0,San Antonio,United States,Positivo,Útil para viajar
b4f39654-fd2b-46c6-8e60-79d78ee80b3c,I’d say you can meet people quickly without much effort. It makes the app enjoyable.,5,male,"Taipei, Taiwan",2013-09-29,0.036,0.8862,0.0361,0.0418,1,Taipei,Taiwan,Positivo,Cara pero funciona
f8f40f96-ef98-4cc6-9cf3-318c1c21f878,One thing I like is that it’s good for spontaneous connections. It makes the app enjoyable.,5,male,"Munich, Germany",2012-10-12,0.0457,0.0421,0.0458,0.8664,3,Munich,Germany,Positivo,Para hacer amigos
a0399da2-4797-4a7f-9e8d-266c76872de2,"In my experience, there’s always new content and profiles. It keeps things simple.",5,male,"San Diego, United States",2015-01-18,0.0627,0.0576,0.4353,0.4443,3,San Diego,United States,Positivo,Para hacer amigos
38f1cbee-c6cb-42e2-8eb6-7175d8af5cc0,One thing I like is that i like that it doesn’t require long profiles. It makes it easy to keep using the app.,5,male,"Tijuana, Mexico",2015-03-07,0.505,0.0579,0.0629,0.3743,0,Tijuana,Mexico,Positivo,Útil para viajar
5bc5e51e-7a34-4ba2-85c2-dd44e45e928d,"In my experience, there are always lots of people to swipe on. It makes the app enjoyable.",5,male,"Helsinki, Finland",2012-12-29,0.0627,0.8,0.0629,0.0744,1,Helsinki,Finland,Positivo,Cara pero funciona
f208ac08-ecb8-45dd-994f-d3aa602d6f00,"So far, it’s really quick and easy to use. It definitely stands out.",5,female,"Port Moresby, Papua New Guinea",2016-06-01,0.0458,0.042,0.0459,0.8663,3,Port Moresby,Papua New Guinea,Positivo,Para hacer amigos
25678f20-4851-456f-92e6-cf17cb360e8a,"For me, i like how fast you can get matches. It makes the app enjoyable.",5,male,"Dublin, Ireland",2013-01-20,0.0627,0.0577,0.0629,0.8167,3,Dublin,Ireland,Positivo,Para hacer amigos
b3bf9ceb-f06d-4337-ab14-0506c2323a45,What stands out is that it’s great for casual dating. It makes it easy to keep using the app.,5,male,"Milan, Italy",2012-11-24,0.0457,0.3132,0.0458,0.5953,3,Milan,Italy,Positivo,Para hacer amigos
e1d79bc2-6fd2-44a3-84b9-3a28f437cceb,"So far, i’ve met people easily while traveling. It adds to the overall experience.",5,male,"Caracas, Venezuela",2015-09-26,0.036,0.0331,0.0361,0.8948,3,Caracas,Venezuela,Positivo,Para hacer amigos
78e72751-288b-4c4e-ad01-2ae61a55eea3,I’d say the app feels very straightforward. It makes it easy to keep using the app.,5,male,"Austin, United States",2015-04-05,0.5871,0.0428,0.0462,0.3239,0,Austin,United States,Positivo,Útil para viajar
c23b95a2-3c96-4e54-8584-1895a167022a,I’ve noticed that you can meet people quickly without much effort. It makes the app enjoyable.,5,male,"Ho Chi Minh City, Vietnam",2014-02-16,0.036,0.886,0.036,0.042,1,Ho Chi Minh City,Vietnam,Positivo,Cara pero funciona
2f163fcc-ec25-436a-945e-e442c7365133,I’ve noticed that it’s good for spontaneous connections. That’s something I appreciate.,5,male,"Houston, United States",2015-04-02,0.0457,0.4868,0.0458,0.4217,1,Houston,United States,Positivo,Cara pero funciona
5b4e8e3f-afff-414a-997d-d56c146aabda,I’d say there’s always new content and profiles. It makes it easy to keep using the app.,5,male,"Delhi, India",2013-10-18,0.0459,0.3125,0.046,0.5956,3,Delhi,India,Positivo,Para hacer amigos
cc739c79-380a-4831-b4b2-4ff6ce264f15,"So far, i like that it doesn’t require long profiles. That’s something I appreciate.",5,male,"Hamburg, Germany",2012-10-31,0.8586,0.042,0.046,0.0534,0,Hamburg,Germany,Positivo,Útil para viajar
ddcd2141-7853-41c3-a2e7-0941cdd7d1f9,"Personally, there are always lots of people to swipe on. It adds to the overall experience.",5,male,"Salvador, Brazil",2015-07-22,0.0457,0.4491,0.0458,0.4594,3,Salvador,Brazil,Positivo,Para hacer amigos
76df5aeb-ecd6-4e71-9bfa-9ac5af6c8455,"For me, it’s really quick and easy to use. It makes it easy to keep using the app.",5,male,"Vancouver, Canada",2015-03-26,0.1,0.0918,0.1002,0.708,3,Vancouver,Canada,Positivo,Para hacer amigos
464579a9-cd6b-42bc-bc6c-e2ea8ff58bbf,One thing I like is that i like how fast you can get matches. It keeps things simple.,5,male,"Hong Kong, China",2013-09-20,0.0629,0.7998,0.0629,0.0745,1,Hong Kong,China,Positivo,Cara pero funciona
83cd74e6-2f7b-4dc1-b4f4-b463495735a7,I’d say i’ve met people easily while traveling. It adds to the overall experience.,5,male,"Mombasa, Kenya",2014-08-10,0.0361,0.3088,0.0361,0.619,3,Mombasa,Kenya,Positivo,Para hacer amigos
9f3b4601-2949-48eb-98c8-c5f2f57038c9,One thing I like is that the app feels very straightforward. It definitely stands out.,5,male,"Buenos Aires, Argentina",2015-06-08,0.377,0.0421,0.0458,0.5352,3,Buenos Aires,Argentina,Positivo,Para hacer amigos
dcae1153-5417-43b7-a28e-2425d1af48aa,What stands out is that you can meet people quickly without much effort. It keeps things simple.,5,female,"Wellington, New Zealand",2016-09-04,0.036,0.6738,0.2491,0.0412,1,Wellington,New Zealand,Positivo,Cara pero funciona
93131d39-d2bb-4479-8a79-85b1ca8757f6,"In my experience, there’s always new content and profiles. It makes it easy to keep using the app.",5,male,"Seville, Spain",2013-02-07,0.0627,0.0576,0.0629,0.8168,3,Seville,Spain,Positivo,Para hacer amigos
20863461-4386-4e91-bd56-b6144c78b648,"So far, i like that it doesn’t require long profiles. It definitely stands out.",5,male,"Tunis, Tunisia",2014-05-29,0.8878,0.033,0.0361,0.0431,0,Tunis,Tunisia,Positivo,Útil para viajar
e58aaf29-0321-4a64-a158-43f9c0e6fd5f,"In my experience, there are always lots of people to swipe on. It definitely stands out.",5,male,"Washington DC, United States",2014-12-23,0.063,0.4302,0.0629,0.444,3,Washington DC,United States,Positivo,Para hacer amigos
6b09e1e2-e017-4f15-94d0-cb140ac7306a,"Personally, it’s really quick and easy to use. It definitely stands out.",5,male,"Glasgow, United Kingdom",2013-01-08,0.0458,0.042,0.0458,0.8665,3,Glasgow,United Kingdom,Positivo,Para hacer amigos
2be6045d-ea39-4689-ba6c-1b077ae91d9e,"Personally, i like how fast you can get matches. That’s something I appreciate.",5,male,"Copenhagen, Denmark",2012-10-02,0.0457,0.3132,0.0458,0.5953,3,Copenhagen,Denmark,Positivo,Para hacer amigos
496da619-638d-4e0b-8b07-1c07d8125d03,One thing I like is that i’ve met people easily while traveling. It definitely stands out.,5,male,"Tel Aviv, Israel",2013-10-01,0.0457,0.042,0.0458,0.8664,3,Tel Aviv,Israel,Positivo,Para hacer amigos
e75d42bb-529c-4e2a-8a25-e3cca76a575c,"So far, the app feels very straightforward. It keeps things simple.",5,female,"Perth, Australia",2016-04-12,0.4706,0.042,0.4337,0.0537,0,Perth,Australia,Positivo,Útil para viajar
4e253ece-f8ce-4ea6-85a9-464b1fa6434d,I’d say you can meet people quickly without much effort. That’s something I appreciate.,5,male,"Johannesburg, South Africa",2014-10-09,0.036,0.8868,0.0361,0.0412,1,Johannesburg,South Africa,Positivo,Cara pero funciona
040ba2c3-6f89-441d-9a4f-817828c89683,The best part is that it’s good for spontaneous connections. It adds to the overall experience.,5,male,"Kampala, Uganda",2014-06-08,0.0627,0.0579,0.0629,0.8165,3,Kampala,Uganda,Positivo,Para hacer amigos
794085ca-df67-4af7-92eb-e2b19f07e662,I’d say there’s always new content and profiles.,5,female,"Arequipa, Peru",2015-11-25,0.063,0.4294,0.0632,0.4445,3,Arequipa,Peru,Positivo,Para hacer amigos
9118d16f-df5b-4730-b3de-d0f2a8ede9bc,"For me, i like that it doesn’t require long profiles. It makes it easy to keep using the app.",5,female,"Buenos Aires, Argentina",2015-10-25,0.6935,0.0918,0.1002,0.1145,0,Buenos Aires,Argentina,Positivo,Útil para viajar
b17a2193-f3af-47c6-a77c-4191701e0e72,"In my experience, there are always lots of people to swipe on. It definitely stands out.",5,male,"Addis Ababa, Ethiopia",2014-04-03,0.063,0.4302,0.0629,0.444,3,Addis Ababa,Ethiopia,Positivo,Para hacer amigos
71c393ea-8d10-4023-b092-29d9fda20ea8,What stands out is that it’s really quick and easy to use. It makes it easy to keep using the app.,5,male,"Jakarta, Indonesia",2013-10-05,0.0627,0.4309,0.0629,0.4435,3,Jakarta,Indonesia,Positivo,Para hacer amigos
c0b1f29a-acc9-44c9-beaa-a680814720e2,"Personally, i like how fast you can get matches. It makes the app enjoyable.",5,male,"Guangzhou, China",2013-12-10,0.0457,0.042,0.0458,0.8665,3,Guangzhou,China,Positivo,Para hacer amigos
766a250f-5091-4c57-b690-63c358886d4a,One thing I like is that i’ve met people easily while traveling. It makes the app enjoyable.,5,male,"Cali, Colombia",2015-10-11,0.036,0.0331,0.036,0.8949,3,Cali,Colombia,Positivo,Para hacer amigos
e94bbd52-371b-44c4-9c19-7c1fb07ff5ce,I’ve noticed that the app feels very straightforward. It makes it easy to keep using the app.,5,female,"Santiago, Chile",2016-01-09,0.3168,0.0423,0.0458,0.5951,3,Santiago,Chile,Positivo,Para hacer amigos
8d4fb8c9-6c3d-4980-90dc-ee80e873a51e,"In my experience, you can meet people quickly without much effort. That’s something I appreciate.",5,female,"Melbourne, Australia",2016-05-28,0.0457,0.8561,0.0458,0.0524,1,Melbourne,Australia,Positivo,Cara pero funciona
b2776d57-9d79-439c-a4fc-71244d1264d6,One thing I like is that it’s good for spontaneous connections. It works really well for me.,5,male,"Houston, United States",2014-12-03,0.0458,0.042,0.0458,0.8664,3,Houston,United States,Positivo,Para hacer amigos
424779a6-ff11-4949-b523-3698f05f8b98,"In my experience, there’s always new content and profiles. That’s something I appreciate.",5,male,"Abu Dhabi, United Arab Emirates",2014-02-11,0.0627,0.4302,0.0629,0.4443,3,Abu Dhabi,United Arab Emirates,Positivo,Para hacer amigos
a6893f90-8ec9-45a0-a615-1a615edb7e59,The best part is that i like that it doesn’t require long profiles. It makes it easy to keep using the app.,5,male,"São Paulo, Brazil",2015-07-26,0.6935,0.0918,0.1002,0.1145,0,São Paulo,Brazil,Positivo,Útil para viajar
b708e5cd-38b4-4712-8dec-6ed60f00f900,"In my experience, there are always lots of people to swipe on. It definitely stands out.",5,male,"Pretoria, South Africa",2014-03-24,0.063,0.4302,0.0629,0.444,3,Pretoria,South Africa,Positivo,Para hacer amigos
c285cf69-ded8-4ddd-aab8-e4df01509398,"So far, it’s really quick and easy to use. It keeps things simple.",5,male,"Washington DC, United States",2015-03-31,0.0458,0.042,0.367,0.5452,3,Washington DC,United States,Positivo,Para hacer amigos
4ae32cab-534b-41fb-aeef-0e9803671d56,"So far, i like how fast you can get matches. It makes the app enjoyable.",5,male,"Buenos Aires, Argentina",2015-10-15,0.0458,0.042,0.0459,0.8663,3,Buenos Aires,Argentina,Positivo,Para hacer amigos
d0166f70-c344-434d-892d-48283bee9595,"So far, it’s great for casual dating. It makes the app enjoyable.",5,female,"Brasília, Brazil",2015-12-23,0.0458,0.042,0.0459,0.8663,3,Brasília,Brazil,Positivo,Para hacer amigos
5cabe3cc-2213-4285-af75-9b962456c5e3,"So far, i’ve met people easily while traveling. It adds to the overall experience.",5,male,"Kampala, Uganda",2014-10-17,0.036,0.0331,0.0361,0.8948,3,Kampala,Uganda,Positivo,Para hacer amigos
375f05be-4b8b-4e53-902d-e129ef0d70dd,"For me, the app feels very straightforward. It definitely stands out.",5,male,"Hamburg, Germany",2012-09-26,0.8025,0.0576,0.0629,0.077,0,Hamburg,Germany,Positivo,Útil para viajar
0186a74d-15a0-4f1d-9a68-2eb50827b58f,"For me, you can meet people quickly without much effort. It makes the app enjoyable.",5,female,"Melbourne, Australia",2016-03-17,0.0457,0.8551,0.0458,0.0534,1,Melbourne,Australia,Positivo,Cara pero funciona
434dc122-0fb4-4c21-a23c-91536015a462,What stands out is that it’s good for spontaneous connections. It works really well for me.,5,female,"Hobart, Australia",2016-08-25,0.0458,0.3131,0.0458,0.5953,3,Hobart,Australia,Positivo,Para hacer amigos
3abb7acc-8b9e-4db2-8e00-9b2bdc3cfcec,"For me, there’s always new content and profiles. It adds to the overall experience.",5,male,"Hong Kong, China",2013-12-10,0.0627,0.0579,0.0629,0.8165,3,Hong Kong,China,Positivo,Para hacer amigos
eff9b1bd-0740-49a1-9bca-e868d95df6dd,One thing I like is that i like that it doesn’t require long profiles. It makes the app enjoyable.,5,male,"Dar es Salaam, Tanzania",2014-03-12,0.4938,0.0332,0.036,0.437,0,Dar es Salaam,Tanzania,Positivo,Útil para viajar
e859eb18-9f84-43f3-b5d1-03c0d071b3db,What stands out is that there are always lots of people to swipe on.,5,female,"Gold Coast, Australia",2016-02-20,0.0627,0.8025,0.0629,0.0719,1,Gold Coast,Australia,Positivo,Cara pero funciona
aea91d60-6799-411d-b6a4-b5d4fba7bfbe,One thing I like is that it’s really quick and easy to use.,5,male,"Valencia, Spain",2013-04-25,0.0628,0.0577,0.0629,0.8166,3,Valencia,Spain,Positivo,Para hacer amigos
