reviewId,content,score,gender,location,date,Pos: Buen modo free,Pos: conocer gente,Pos: Encontrar el amor,Pos: Mejores match con mujeres,"Pos: Fácil de usar, buena interfaz",Cluster_asignado,City,Country,Grupo_Sentimiento,Nombre_Topico
ad7a6748-e6ad-403e-946c-b993095b4803,Please bring back the speed dating feature,5,male,"Quebec City, Canada",2025-01-13,0.8847,0.0242,0.0328,0.0351,0.0232,0,Quebec City,Canada,Positivo,Útil para viajar
0039d9d2-894c-40c1-b5dc-ae8e8c39c63e,This app is a great way to make friends and new connections.,5,male,"Pretoria, South Africa",2024-06-30,0.0382,0.0339,0.8463,0.0492,0.0325,2,Pretoria,South Africa,Positivo,Fácil de usar
d2ecefc0-5305-467c-b2ac-d3b84f53af70,i love the app 🥰 it's very understanding and happy to use. though I haven't found my missing ribs yet. but I believe soon I will.,5,male,"Geneva, Switzerland",2022-11-11,0.0127,0.521,0.4391,0.0164,0.0108,1,Geneva,Switzerland,Positivo,Cara pero funciona
77b51dfc-5440-495f-85e9-47adfd38c5da,"The reviews here are hilarious. I've had Bumble since inception. I've used it primarily to meet women around the world when i travel. I'm at 35+ countries and countless dates. I believe that the quality of women is better, since they have to invest more effort into things. Not everyone will be successful here. A dating app is a supplement, not a substitute, for self-improvement",5,male,"Harare, Zimbabwe",2024-05-15,0.0076,0.0068,0.6692,0.3099,0.0065,2,Harare,Zimbabwe,Positivo,Fácil de usar
a10d0309-44c5-4d58-bfd4-b11ff2839b8d,My girl rates this app thousands of stars,5,male,"Lisbon, Portugal",2023-03-25,0.0382,0.8342,0.0459,0.0493,0.0325,1,Lisbon,Portugal,Positivo,Cara pero funciona
e101ea0a-b6cd-43a3-8a46-71c2d1af95fa,I like this website so far. I like that you have choice be friends or meet someone.,5,male,"Athens, Greece",2023-02-10,0.0212,0.2746,0.6588,0.0273,0.018,2,Athens,Greece,Positivo,Fácil de usar
5df764c9-5dee-4245-954a-c4bb6226d8e1,Sincerely my review earlier was so harsh due to the fact that My account was auto renewed. That is quit due to my fault. But I must be sincere ever since I understand this app I found that its a great app. Please developer sorry for my earlier review. Bumble is such a great app in the play store. I finally found my love here. Please don't look further bumble got you covered. Thanks,5,male,"Dublin, Ireland",2022-09-18,0.774,0.0081,0.1985,0.0117,0.0077,0,Dublin,Ireland,Positivo,Útil para viajar
323c2bfb-05f2-44ee-9e49-adfbe9d51dcd,For more information about the possibility of working with a lot more to do it in my mind and I will have to do this for the use and may not be able too much to do this for the use and disclosure VF and I am not 🚭🚫 the first time,5,male,"Kumasi, Ghana",2024-04-14,0.6352,0.0188,0.0255,0.3025,0.018,0,Kumasi,Ghana,Positivo,Útil para viajar
0aae8dca-292c-495e-9fd1-6b3417267e5d,so far I'm relieved it's come a long way,5,male,"Kampala, Uganda",2024-05-15,0.0272,0.3103,0.0328,0.6065,0.0232,3,Kampala,Uganda,Positivo,Para hacer amigos
f123064e-56a0-4cf2-8be3-2714111f673c,Met a man right away.,5,male,"Ottawa, Canada",2024-09-10,0.0212,0.9079,0.0255,0.0273,0.018,1,Ottawa,Canada,Positivo,Cara pero funciona
f4f67d1a-a2f2-4ae7-9e45-bb24236b6cdd,"Can i give a technical suggestion, how about you incorporate virtual reality in the app as part of online dating experience. This will help your app to stand out. This way a person could experince how the other person is upto a small extent. Is that's making sense to your company and if it sounds ethical.",5,male,"Glasgow, United Kingdom",2022-11-04,0.9379,0.013,0.0177,0.0189,0.0125,0,Glasgow,United Kingdom,Positivo,Útil para viajar
ee75101c-fc7d-4800-8e86-804e7ba0ea5e,this is one of the most honest websites I've ever been on the straightforward they're not out after your money they want to actually get you what you're looking for that's a pleasant surprise on the website dating thank you so much,5,male,"Oslo, Norway",2023-04-26,0.3759,0.575,0.0177,0.0189,0.0125,1,Oslo,Norway,Positivo,Cara pero funciona
b358f1cb-70ad-41a5-a024-60cb73237462,It was all going well until I logged out now I am unable to log in again It keeps saying check number and its correct I've tried so many time Pls can this be rectified soonest,5,male,"Kumasi, Ghana",2024-06-24,0.0382,0.0339,0.0459,0.0493,0.8328,4,Kumasi,Ghana,Positivo,Casos de éxito / Ayuda
dc252ef4-5ff4-4e56-b12e-5c67c35e14ae,met someone special on this app,5,male,"Harare, Zimbabwe",2024-08-09,0.0382,0.8343,0.046,0.0491,0.0325,1,Harare,Zimbabwe,Positivo,Cara pero funciona
23bdf02c-f7d5-4337-ba32-4d75835f3345,pretty good dating app. Most people are pretty normal just looking to find their person.,5,female,"Canberra, Australia",2025-09-29,0.8847,0.0242,0.0328,0.0351,0.0232,0,Canberra,Australia,Positivo,Útil para viajar
a4ed2df6-a682-49b8-acdd-cafe130fba6e,this App is Really Full of Interesting looking women but I just actually got settled in to really try to see if it's any good,5,female,"Guayaquil, Ecuador",2025-06-24,0.7153,0.2357,0.0177,0.0189,0.0125,0,Guayaquil,Ecuador,Positivo,Útil para viajar
1c8509cd-2eea-4151-87fc-fa74694911ae,Found my girlfriend on here 😊 results speak for themselves,5,female,"Canberra, Australia",2025-09-08,0.0636,0.7238,0.0766,0.0819,0.0541,1,Canberra,Australia,Positivo,Cara pero funciona
084af0ed-a9ff-4f08-9071-219346d0a80c,"Gained the situationship experience with a person from this app. Dear Mas F, thanks for the memories of our 8 months.",5,male,"Durban, South Africa",2024-04-23,0.0273,0.0242,0.0329,0.0351,0.8805,4,Durban,South Africa,Positivo,Casos de éxito / Ayuda
a9467878-68d3-4791-ae4b-68a7d15684de,To helps find someone who actually deserves me to this apps very needful.,5,female,"Christchurch, New Zealand",2025-12-06,0.8385,0.0339,0.0459,0.0492,0.0325,0,Christchurch,New Zealand,Positivo,Útil para viajar
8d7863d2-302c-48cb-bdf8-e6cc8d526094,Unlike other apps this is the best to meet anyone of your choice and it's very convenient,5,male,"Helsinki, Finland",2023-09-02,0.0382,0.4339,0.4463,0.0491,0.0325,2,Helsinki,Finland,Positivo,Fácil de usar
1167b599-9761-4a51-b212-ff9717135926,"Thanks to Bumble, I had found my soulmate 💘.",5,male,"Valencia, Spain",2023-01-13,0.0382,0.8343,0.0459,0.0491,0.0325,1,Valencia,Spain,Positivo,Cara pero funciona
77834750-3d92-4b51-a712-899a5864bcc9,"App works super well, not very in your face about paying anything, plus the girls have to text first, so If you're bad at pickup lines like me it's a win win.",5,male,"Seoul, South Korea",2024-02-06,0.0173,0.2165,0.0209,0.7305,0.0148,3,Seoul,South Korea,Positivo,Para hacer amigos
cddf821c-0ba4-482e-b4ef-bbdf6bf28d45,"no luck connecting yet , but it's fun and my time will come.",5,male,"Milan, Italy",2023-05-20,0.0212,0.0188,0.0255,0.9164,0.018,3,Milan,Italy,Positivo,Para hacer amigos
2f39ab25-048a-4663-913d-ec0bb869e049,Learning about meeting girls so I can find my true soulmate,5,male,"Krakow, Poland",2023-05-25,0.0382,0.0339,0.0459,0.4497,0.4323,3,Krakow,Poland,Positivo,Para hacer amigos
df754f4e-2f83-4c18-b0ab-61ad41903cc1,Met my wife with this app. I have no complaints.,5,female,"Rio de Janeiro, Brazil",2025-04-09,0.0382,0.0339,0.8463,0.0491,0.0325,2,Rio de Janeiro,Brazil,Positivo,Fácil de usar
12230a3d-c1e4-4255-a811-df5c79456d2a,"Met a beautiful man, literally losing my mind, thank you bumble or god whatever, whoever did this. Bbye gotta talk to him",5,male,"Rome, Italy",2023-01-23,0.0173,0.0154,0.6491,0.3034,0.0148,2,Rome,Italy,Positivo,Fácil de usar
77a617d1-2db9-4834-a024-82863cec4c08,Although I couldn't use it well. I'm impressed that it's actually made with the women first approach. Great! I will soon be deleting it as it doesn't allow compliment and speed dating for free in India. It was my first choice back in Europe but it isn't same in India.,5,male,"Lagos, Nigeria",2024-06-04,0.9575,0.0089,0.0121,0.0129,0.0085,0,Lagos,Nigeria,Positivo,Útil para viajar
5c364acc-91bd-457f-b15b-fd8cb9dc3493,please make everything free,5,male,"Bali, Indonesia",2024-01-18,0.8847,0.0242,0.0328,0.0351,0.0232,0,Bali,Indonesia,Positivo,Útil para viajar
f4c359b6-8266-45ea-a328-413b83536464,I enjoy scrolling and swiping left till I run out of options. it's a nice game.,5,male,"Algiers, Algeria",2024-05-06,0.4383,0.4342,0.046,0.0491,0.0325,0,Algiers,Algeria,Positivo,Útil para viajar
1e54bf23-27f8-429a-947f-e4385c49c786,I love everything about him and he's my spec,5,male,"Berlin, Germany",2023-07-29,0.0382,0.0339,0.4462,0.0491,0.4326,2,Berlin,Germany,Positivo,Fácil de usar
649c6f5f-a534-4ae9-99ee-4feb5fe797cc,It's good but lots of things need work like fake profiles or having more interests or having more to say in your bio everything has to cost money love isn't money and love isn't perfect just fix it pls,5,male,"Houston, United States",2024-11-24,0.7586,0.0074,0.2163,0.0107,0.0071,0,Houston,United States,Positivo,Útil para viajar
85108776-90aa-48cc-9ef5-1fa601e953d4,"Bumble is great! Better then, Tinder dumpster fire!!!",5,female,"Canberra, Australia",2025-11-28,0.0636,0.0565,0.0766,0.7491,0.0541,3,Canberra,Australia,Positivo,Para hacer amigos
fa030d9c-99da-48a4-aa1c-eb718fa72957,"wow, really easy 2 use good quality and nice ppl",5,female,"Auckland, New Zealand",2025-07-28,0.0382,0.0339,0.0459,0.8495,0.0325,3,Auckland,New Zealand,Positivo,Para hacer amigos
8f8ecee9-9ecc-4698-88e0-ef0d37d315b5,"Give it a go , if your into wokeness this is the place 4 you",5,male,"Calgary, Canada",2024-12-25,0.0382,0.0339,0.8462,0.0492,0.0325,2,Calgary,Canada,Positivo,Fácil de usar
b5d87ba8-33ab-430a-a0e1-c0a0462dd886,"As a guy I tried many of the ""apps"" after a bad break up. I felt that Bumble was the best option out there. I meet some awesome people and after a little I actually met a great woman and 3 ½ years later we just got married ❤️ was the best option for a meaningful relationship. Thank you Bumble for making me complete again.",5,male,"Warsaw, Poland",2022-12-29,0.2198,0.0051,0.7627,0.0075,0.0049,2,Warsaw,Poland,Positivo,Fácil de usar
8e6dedac-e6bc-467f-915f-ba328c3ee6c2,Good application to find a partner whether he/she is for long term or short term I love mingle,5,male,"Mombasa, Kenya",2024-07-20,0.0272,0.0242,0.55,0.3753,0.0232,2,Mombasa,Kenya,Positivo,Fácil de usar
e73852ad-32da-4758-b575-1022a0a72329,I I will give it a try because I have been taken advantage of before and I don't want that happened to me again that is why Mom and I don't trust dating that sometimes because sometimes fake people on there and I told my mom I will give it a try,5,male,"Milan, Italy",2023-02-19,0.9379,0.013,0.0177,0.0189,0.0125,0,Milan,Italy,Positivo,Útil para viajar
ae96c7fa-7f03-4874-8cef-5aab216b7380,"One of the best dating apps out there. They offer resources for people who are struggling with their mental health or need some extra support. They also don't back you into a corner with their premium features like other apps, they let you reveal profiles who have sent you a comment every now and again and they let you know when you've missed a match so you have the option to go back and try again. What more could you ask for ?? 5 stars from me !",5,male,"Harare, Zimbabwe",2024-08-14,0.4202,0.0055,0.0074,0.5617,0.0052,3,Harare,Zimbabwe,Positivo,Para hacer amigos
24c16af1-840c-4ec0-a48d-51d4bed4741e,Well right now ... Bumble is being a bumble,5,male,"Alexandria, Egypt",2024-05-14,0.0273,0.0242,0.0328,0.8925,0.0232,3,Alexandria,Egypt,Positivo,Para hacer amigos
6468bb7a-05b9-4b60-a901-cf59bae5881a,Bumble is fair and will assist you had a problem/issue thaught would never be solved thaught bumble abandoned me i was wrong. It did take a little longer then expected but all is well now issue resolved thanks again bumble for your help app is great again. 🙏🏻,5,male,"Hanoi, Vietnam",2023-10-17,0.01,0.0089,0.0121,0.9604,0.0085,3,Hanoi,Vietnam,Positivo,Para hacer amigos
c9edbfb8-df0a-412b-90db-1cba829ea943,In a few days I'm celebrating my one year anniversary with my beautiful wife who I met on Bumble.,5,female,"Sydney, Australia",2025-10-29,0.0147,0.013,0.9409,0.0189,0.0125,2,Sydney,Australia,Positivo,Fácil de usar
0f8c0183-fa44-4736-926e-da312545060e,"Personally, i like that it feels safer compared to other dating apps. It definitely stands out compared to others.",5,male,"Manchester, United Kingdom",2023-09-23,0.0636,0.0565,0.0766,0.0819,0.7214,4,Manchester,United Kingdom,Positivo,Casos de éxito / Ayuda
1c6f8776-25ef-480f-a368-499999ae8736,I’d say conversations here tend to feel more meaningful. It makes using the app more enjoyable.,5,male,"Windhoek, Namibia",2024-04-26,0.0272,0.0242,0.0328,0.0351,0.8807,4,Windhoek,Namibia,Positivo,Casos de éxito / Ayuda
b97f16fb-946a-418a-a407-31eebf33be5f,"So far, profiles are more detailed than on most apps. It makes using the app more enjoyable.",5,male,"Tripoli, Libya",2024-06-22,0.0272,0.0242,0.0328,0.0351,0.8807,4,Tripoli,Libya,Positivo,Casos de éxito / Ayuda
df53ddcd-d2e2-4343-8c3e-39d5b4bf3605,One thing I like is that it’s nice that it’s not just for dating. It makes using the app more enjoyable.,5,male,"Accra, Ghana",2024-05-24,0.0382,0.0339,0.0459,0.0491,0.8329,4,Accra,Ghana,Positivo,Casos de éxito / Ayuda
0f05dd1b-e972-4c64-a62c-56fdab292ab8,"Honestly, the app feels well moderated and safer to use. It makes the app feel more useful.",5,male,"Seville, Spain",2023-03-01,0.0272,0.0242,0.0328,0.0351,0.8807,4,Seville,Spain,Positivo,Casos de éxito / Ayuda
674b3da9-02dd-485b-bba0-d585236628ad,"Honestly, the interface is clean and easy to navigate. It definitely stands out compared to others.",5,male,"Abu Dhabi, United Arab Emirates",2023-11-14,0.0212,0.0188,0.0255,0.0273,0.9072,4,Abu Dhabi,United Arab Emirates,Positivo,Casos de éxito / Ayuda
a1febbbf-a805-4549-9e5b-d96789b04239,What stands out is that the time limit actually pushes people to engage. That’s something I appreciate a lot.,5,male,"Dubai, United Arab Emirates",2023-11-17,0.0212,0.908,0.0255,0.0273,0.018,1,Dubai,United Arab Emirates,Positivo,Cara pero funciona
a2702198-de3b-4687-a36c-1b5031b1a434,"So far, there are always people to match with. That’s something I appreciate a lot.",5,male,"Krakow, Poland",2023-05-24,0.0272,0.8817,0.0328,0.0351,0.0232,1,Krakow,Poland,Positivo,Cara pero funciona
e386f080-9970-4fea-a763-8fdb353c9e28,One thing I like is that it feels less overwhelming than other apps. It adds a lot of value to the experience.,5,male,"Copenhagen, Denmark",2022-10-19,0.0272,0.0242,0.0328,0.0351,0.8807,4,Copenhagen,Denmark,Positivo,Casos de éxito / Ayuda
6affa3ad-b19b-4087-a178-62a4a92f9c73,"Personally, i like that people seem more intentional here. It makes using the app more enjoyable.",5,female,"Canberra, Australia",2025-09-30,0.0272,0.0242,0.0328,0.0351,0.8807,4,Canberra,Australia,Positivo,Casos de éxito / Ayuda
e333610f-e13c-4f2b-a60d-f09aa11af104,"So far, i like that it feels safer compared to other dating apps. It definitely stands out compared to others.",5,male,"Jakarta, Indonesia",2023-11-08,0.0636,0.7238,0.0766,0.0819,0.0541,1,Jakarta,Indonesia,Positivo,Cara pero funciona
d600c180-0b18-4a88-9530-7b3b100bbc02,The best part is that conversations here tend to feel more meaningful. It makes the experience better overall.,5,male,"Birmingham, United Kingdom",2023-04-30,0.0636,0.0565,0.0766,0.0819,0.7214,4,Birmingham,United Kingdom,Positivo,Casos de éxito / Ayuda
eeba7648-aefe-4fd4-8cb5-ba2c2b6c7877,"So far, profiles are more detailed than on most apps. It makes using the app more enjoyable.",5,female,"Medellín, Colombia",2025-07-19,0.0272,0.0242,0.0328,0.0351,0.8807,4,Medellín,Colombia,Positivo,Casos de éxito / Ayuda
367914ea-b670-4a24-95dd-bdc81d2abdfa,I’d say the app feels well moderated and safer to use. It makes using the app more enjoyable.,5,female,"Santiago, Chile",2025-05-26,0.0272,0.0242,0.0328,0.0351,0.8807,4,Santiago,Chile,Positivo,Casos de éxito / Ayuda
b995b0c2-b378-4cd2-ba70-ffd00aa06113,"For me, the interface is clean and easy to navigate. It really improves the quality of interactions.",5,female,"Montevideo, Uruguay",2025-03-18,0.0212,0.4634,0.0255,0.0273,0.4626,1,Montevideo,Uruguay,Positivo,Cara pero funciona
6cce0cd4-f88e-46db-9684-85975417ef0d,"In my experience, the time limit actually pushes people to engage. It makes using the app more enjoyable.",5,male,"Geneva, Switzerland",2023-01-24,0.0272,0.5959,0.0328,0.0351,0.309,1,Geneva,Switzerland,Positivo,Cara pero funciona
15489519-0498-4217-9779-799806ab520f,One thing I like is that there are always people to match with. It makes the experience better overall.,5,male,"Rabat, Morocco",2024-05-23,0.0382,0.4341,0.0459,0.0491,0.4327,1,Rabat,Morocco,Positivo,Cara pero funciona
3f6e472e-774d-4163-8178-48c4ab393124,"Personally, it feels less overwhelming than other apps. It really improves the quality of interactions.",5,male,"Busan, South Korea",2023-10-15,0.0212,0.908,0.0255,0.0273,0.018,1,Busan,South Korea,Positivo,Cara pero funciona
1e787f6b-74b9-4ec4-ae89-209c6c16f742,"Honestly, i like that people seem more intentional here. It makes the experience better overall.",5,male,"Los Angeles, United States",2024-12-15,0.0382,0.0339,0.0459,0.0491,0.8329,4,Los Angeles,United States,Positivo,Casos de éxito / Ayuda
d6cb76ae-5de8-4e97-8966-113f4b1b7463,"Personally, i like that it feels safer compared to other dating apps. It makes using the app more enjoyable.",5,female,"São Paulo, Brazil",2025-04-16,0.0272,0.3619,0.0328,0.0351,0.543,4,São Paulo,Brazil,Positivo,Casos de éxito / Ayuda
1557911a-0518-403b-bc8b-92799e65a344,What stands out is that conversations here tend to feel more meaningful. It makes using the app more enjoyable.,5,male,"Birmingham, United Kingdom",2023-08-16,0.0272,0.0242,0.0328,0.0351,0.8807,4,Birmingham,United Kingdom,Positivo,Casos de éxito / Ayuda
26659995-5a2f-448c-8996-4d4bc9d6c7d7,I’d say profiles are more detailed than on most apps. It adds a lot of value to the experience.,5,male,"Manila, Philippines",2024-01-27,0.0272,0.0242,0.0328,0.0351,0.8807,4,Manila,Philippines,Positivo,Casos de éxito / Ayuda
ee91dfec-c5f9-4b27-a6ae-9dc4e29d842f,What stands out is that the app feels well moderated and safer to use.,5,female,"Medellín, Colombia",2025-03-19,0.0382,0.0339,0.0459,0.0491,0.8329,4,Medellín,Colombia,Positivo,Casos de éxito / Ayuda
e4fe1070-b194-41f6-a454-fcdff9d1f115,"In my experience, the interface is clean and easy to navigate. It makes the app feel more useful.",5,male,"Manchester, United Kingdom",2023-08-16,0.0272,0.0242,0.0328,0.0351,0.8807,4,Manchester,United Kingdom,Positivo,Casos de éxito / Ayuda
000f52a3-51f3-4df7-a79f-ef953cf04673,"So far, there are always people to match with. It really improves the quality of interactions.",5,male,"Amsterdam, Netherlands",2022-10-08,0.0212,0.908,0.0255,0.0273,0.018,1,Amsterdam,Netherlands,Positivo,Cara pero funciona
b744c6ac-5dd6-4d26-a5a7-70c45529be54,I’ve noticed that it feels less overwhelming than other apps. It really improves the quality of interactions.,5,male,"Nairobi, Kenya",2024-07-19,0.0212,0.908,0.0255,0.0273,0.018,1,Nairobi,Kenya,Positivo,Cara pero funciona
8eea76e1-f975-49f5-b928-10618227395d,I’ve noticed that i like that people seem more intentional here. It adds a lot of value to the experience.,5,male,"Helsinki, Finland",2022-10-24,0.0272,0.0242,0.0328,0.0351,0.8807,4,Helsinki,Finland,Positivo,Casos de éxito / Ayuda
6215844c-b3d6-4b47-831f-c832d2f92b95,I’ve noticed that i like that it feels safer compared to other dating apps. It makes the app feel more useful.,5,male,"Munich, Germany",2023-02-05,0.0272,0.8817,0.0328,0.0351,0.0232,1,Munich,Germany,Positivo,Cara pero funciona
68448168-4cda-4ddc-9e32-c37ba9a35691,"For me, conversations here tend to feel more meaningful. It makes the app feel more useful.",5,female,"São Paulo, Brazil",2025-05-27,0.0382,0.0339,0.0459,0.0491,0.8329,4,São Paulo,Brazil,Positivo,Casos de éxito / Ayuda
360aa773-b605-4560-8d90-1dfdb4cb805a,I’d say profiles are more detailed than on most apps. It adds a lot of value to the experience.,5,male,"Houston, United States",2024-12-09,0.0272,0.0242,0.0328,0.0351,0.8807,4,Houston,United States,Positivo,Casos de éxito / Ayuda
73680fe9-b58d-4117-839e-a5322fa840b2,One thing I like is that the app feels well moderated and safer to use. It makes the experience better overall.,5,male,"Dubai, United Arab Emirates",2023-12-29,0.0382,0.0339,0.0459,0.0491,0.8329,4,Dubai,United Arab Emirates,Positivo,Casos de éxito / Ayuda
a02ce0d2-b8e8-4182-8b1e-40fe4333c269,I’d say the interface is clean and easy to navigate. It makes using the app more enjoyable.,5,female,"Brisbane, Australia",2025-08-02,0.0212,0.0188,0.0255,0.0273,0.9072,4,Brisbane,Australia,Positivo,Casos de éxito / Ayuda
83b32b14-3ec5-4970-93a3-471fc76049fd,"Honestly, the time limit actually pushes people to engage. It really improves the quality of interactions.",5,male,"Valencia, Spain",2023-06-21,0.0173,0.9247,0.0209,0.0223,0.0148,1,Valencia,Spain,Positivo,Cara pero funciona
db1643b3-5c12-4c35-add7-5f5d69ee89f7,"So far, there are always people to match with. It makes the experience better overall.",5,male,"Mumbai, India",2023-12-26,0.0382,0.8343,0.0459,0.0491,0.0325,1,Mumbai,India,Positivo,Cara pero funciona
6d0529f6-3ecf-46c6-816b-2ebca869b33e,I’d say it feels less overwhelming than other apps. It makes using the app more enjoyable.,5,male,"Frankfurt, Germany",2023-02-26,0.0272,0.0242,0.0328,0.0351,0.8807,4,Frankfurt,Germany,Positivo,Casos de éxito / Ayuda
862a46e6-f289-4ee3-81cc-8f09a72d0f58,I’d say i like that people seem more intentional here. It definitely stands out compared to others.,5,male,"Chicago, United States",2024-11-28,0.0272,0.0242,0.0328,0.0351,0.8807,4,Chicago,United States,Positivo,Casos de éxito / Ayuda
808744d0-dd3f-4b8a-8cb9-858db188d7d1,"So far, i like that it feels safer compared to other dating apps. It really improves the quality of interactions.",5,male,"Vienna, Austria",2023-04-06,0.0212,0.908,0.0255,0.0273,0.018,1,Vienna,Austria,Positivo,Cara pero funciona
8a8be182-4e3e-4d42-9c69-af944308b72a,"Personally, conversations here tend to feel more meaningful. It really improves the quality of interactions.",5,female,"Port Moresby, Papua New Guinea",2025-12-30,0.0212,0.55,0.0255,0.0273,0.376,1,Port Moresby,Papua New Guinea,Positivo,Cara pero funciona
0837d493-e2c2-43cd-a006-50a738eaa183,I’ve noticed that the app feels well moderated and safer to use. It really improves the quality of interactions.,5,male,"Dublin, Ireland",2022-11-30,0.0212,0.6251,0.0255,0.0273,0.3009,1,Dublin,Ireland,Positivo,Cara pero funciona
781ba57f-6f8b-4a3d-8427-08e8408e35c8,I’ve noticed that the interface is clean and easy to navigate. That’s something I appreciate a lot.,5,male,"Warsaw, Poland",2023-07-01,0.0212,0.3054,0.0255,0.0273,0.6206,4,Warsaw,Poland,Positivo,Casos de éxito / Ayuda
de14b93e-87c5-4113-8374-9c38a9e8a9a1,"Personally, the time limit actually pushes people to engage. That’s something I appreciate a lot.",5,male,"Zurich, Switzerland",2023-09-17,0.0636,0.7238,0.0766,0.0819,0.0541,1,Zurich,Switzerland,Positivo,Cara pero funciona
baa432a9-70ca-4d1c-af9b-6c278fd31aac,I’ve noticed that there are always people to match with. It definitely stands out compared to others.,5,female,"Buenos Aires, Argentina",2025-04-29,0.0272,0.4572,0.0328,0.0351,0.4477,1,Buenos Aires,Argentina,Positivo,Cara pero funciona
ba8f170c-c571-463b-b41d-dd2a97468c2e,"Personally, it feels less overwhelming than other apps. It makes the app feel more useful.",5,female,"Quito, Ecuador",2025-03-06,0.0272,0.0242,0.0328,0.0351,0.8807,4,Quito,Ecuador,Positivo,Casos de éxito / Ayuda
2bc6c4d7-3f2c-4474-91aa-a258566bc46c,One thing I like is that i like that people seem more intentional here. It really improves the quality of interactions.,5,male,"Barcelona, Spain",2023-04-10,0.0212,0.5542,0.0255,0.0273,0.3718,1,Barcelona,Spain,Positivo,Cara pero funciona
fb4168c9-f407-415b-b0e8-7f2b07bf0213,The best part is that i like that it feels safer compared to other dating apps. It makes the app feel more useful.,5,female,"Montevideo, Uruguay",2025-02-19,0.0382,0.8343,0.0459,0.0491,0.0325,1,Montevideo,Uruguay,Positivo,Cara pero funciona
0e983768-b4b0-4379-a2ca-aec7da2f7cd9,I’d say conversations here tend to feel more meaningful. It really improves the quality of interactions.,5,male,"Jerusalem, Israel",2023-12-06,0.0212,0.5528,0.0255,0.0273,0.3732,1,Jerusalem,Israel,Positivo,Cara pero funciona
844aad02-8a30-418b-b61d-8ddcdde5afbd,"In my experience, profiles are more detailed than on most apps. That’s something I appreciate a lot.",5,male,"Helsinki, Finland",2023-09-22,0.0382,0.8343,0.0459,0.0491,0.0325,1,Helsinki,Finland,Positivo,Cara pero funciona
d6fc50d1-87f5-45f9-ab90-61d503b008f4,What stands out is that the app feels well moderated and safer to use. It adds a lot of value to the experience.,5,male,"Durban, South Africa",2024-07-11,0.0272,0.0242,0.0328,0.0351,0.8807,4,Durban,South Africa,Positivo,Casos de éxito / Ayuda
408ae257-ed3f-4c05-be3a-6844ca58e120,I’d say the interface is clean and easy to navigate. It adds a lot of value to the experience.,5,male,"Alexandria, Egypt",2024-05-13,0.0212,0.0188,0.0255,0.0273,0.9072,4,Alexandria,Egypt,Positivo,Casos de éxito / Ayuda
a9e6dd3a-b072-47c5-9283-392f4b924946,"So far, the time limit actually pushes people to engage. That’s something I appreciate a lot.",5,female,"Queenstown, New Zealand",2025-09-06,0.0212,0.908,0.0255,0.0273,0.018,1,Queenstown,New Zealand,Positivo,Cara pero funciona
96d7f71a-c51f-49e9-8d6e-a999af68dfd6,I’d say it feels less overwhelming than other apps. That’s something I appreciate a lot.,5,male,"Glasgow, United Kingdom",2022-10-06,0.0272,0.8817,0.0328,0.0351,0.0232,1,Glasgow,United Kingdom,Positivo,Cara pero funciona
06e35222-4b5c-4e4a-a144-cb2e6a7fb486,The best part is that i like that people seem more intentional here. It makes using the app more enjoyable.,5,male,"Seville, Spain",2023-02-20,0.0382,0.0339,0.0459,0.0491,0.8329,4,Seville,Spain,Positivo,Casos de éxito / Ayuda
206a7b10-9493-48a2-8995-d472dc888c12,I’d say i like that it feels safer compared to other dating apps. That’s something I appreciate a lot.,5,male,"Lisbon, Portugal",2022-10-19,0.0272,0.8817,0.0328,0.0351,0.0232,1,Lisbon,Portugal,Positivo,Cara pero funciona
e6e958a8-562a-4094-9e57-278ad4412c9d,One thing I like is that conversations here tend to feel more meaningful.,5,male,"Nairobi, Kenya",2024-07-25,0.0382,0.0339,0.0459,0.0491,0.8329,4,Nairobi,Kenya,Positivo,Casos de éxito / Ayuda
17e7ee88-4e24-4003-9fce-8b2b56850af9,"In my experience, profiles are more detailed than on most apps. It makes using the app more enjoyable.",5,female,"Fortaleza, Brazil",2025-03-28,0.0382,0.0339,0.0459,0.0491,0.8329,4,Fortaleza,Brazil,Positivo,Casos de éxito / Ayuda
fb8b975f-9799-4d45-94e0-b6431f60003a,One thing I like is that the app feels well moderated and safer to use. It makes the experience better overall.,5,female,"Brasília, Brazil",2025-06-28,0.0382,0.0339,0.0459,0.0491,0.8329,4,Brasília,Brazil,Positivo,Casos de éxito / Ayuda
bfe7c18a-35ad-47e6-91d6-7ec3f93d4b7e,One thing I like is that the interface is clean and easy to navigate. It really improves the quality of interactions.,5,male,"Barcelona, Spain",2023-03-29,0.0173,0.3791,0.0209,0.0223,0.5604,4,Barcelona,Spain,Positivo,Casos de éxito / Ayuda
fb5c9ee9-30af-456e-b9ff-3f38a4ba69e1,"Personally, the time limit actually pushes people to engage. It makes using the app more enjoyable.",5,female,"Hobart, Australia",2025-12-04,0.0636,0.0565,0.0766,0.0819,0.7214,4,Hobart,Australia,Positivo,Casos de éxito / Ayuda
830c84c2-bc94-4398-9694-169ec214a3fb,I’ve noticed that there are always people to match with. That’s something I appreciate a lot.,5,male,"Lagos, Nigeria",2024-08-06,0.0272,0.8817,0.0328,0.0351,0.0232,1,Lagos,Nigeria,Positivo,Cara pero funciona
